pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional
940GZZLUHBT-Plat01-SB-northern-940GZZLUHBT-Plat02-SB-northern-same_level,940GZZLUHBT-Plat01-SB-northern,940GZZLUHBT-Plat02-SB-northern,1,1
940GZZLUHBT-Plat01-SB-northern-940GZZLUHBT-Plat03-SB-northern-same_level,940GZZLUHBT-Plat01-SB-northern,940GZZLUHBT-Plat03-SB-northern,1,1
940GZZLUHBT-Plat02-SB-northern-940GZZLUHBT-Plat03-SB-northern-same_level,940GZZLUHBT-Plat02-SB-northern,940GZZLUHBT-Plat03-SB-northern,1,1
940GZZLUHCH-1000115-A-STA-4-940GZZLUHCH-1000115-BookH-5-same_level,940GZZLUHCH-1000115-A-STA-4,940GZZLUHCH-1000115-BookH-5,1,1
940GZZLUHCH-1000115-A-STA-4-940GZZLUHCH-1000115-Bus-1-same_level,940GZZLUHCH-1000115-A-STA-4,940GZZLUHCH-1000115-Bus-1,1,1
940GZZLUHCL-1000106-A-WAT-2-940GZZLUHCL-1000106-BookH-4-same_level,940GZZLUHCL-1000106-A-WAT-2,940GZZLUHCL-1000106-BookH-4,1,1
940GZZLUHCL-1000106-A-WAT-2-940GZZLUHCL-1000106-Bus-3-same_level,940GZZLUHCL-1000106-A-WAT-2,940GZZLUHCL-1000106-Bus-3,1,1
940GZZLUHCL-1000106-A-WAT-2-940GZZLUHCL-1000106-BusAB-5-same_level,940GZZLUHCL-1000106-A-WAT-2,940GZZLUHCL-1000106-BusAB-5,1,1
940GZZLUHCL-1000106-BookH-4-940GZZLUHCL-1000106-North-1-lift-940GZZLUHCL-Lift-1,940GZZLUHCL-1000106-BookH-4,940GZZLUHCL-1000106-North-1,5,1
940GZZLUHCL-1000106-BookH-4-940GZZLUHCL-Outside-same_level,940GZZLUHCL-1000106-BookH-4,940GZZLUHCL-Outside,1,1
940GZZLUHCL-1000106-Bus-3-940GZZLUHCL-1000106-BusAB-5-same_level,940GZZLUHCL-1000106-Bus-3,940GZZLUHCL-1000106-BusAB-5,1,1
940GZZLUHCL-1000106-North-1-940GZZLUHCL-Plat01-NB-northern-same_level,940GZZLUHCL-1000106-North-1,940GZZLUHCL-Plat01-NB-northern,1,1
940GZZLUHCL-1000106-North-1-940GZZLUHCL-Plat02-SB-northern-same_level,940GZZLUHCL-1000106-North-1,940GZZLUHCL-Plat02-SB-northern,1,1
940GZZLUHCL-Plat01-NB-northern-940GZZLUHCL-Plat02-SB-northern-same_level,940GZZLUHCL-Plat01-NB-northern,940GZZLUHCL-Plat02-SB-northern,1,1
940GZZLUHGD-1000111-A-LON-6-940GZZLUHGD-1000111-BookH-5-same_level,940GZZLUHGD-1000111-A-LON-6,940GZZLUHGD-1000111-BookH-5,1,1
940GZZLUHGD-1000111-A-LON-6-940GZZLUHGD-1000111-Bus-4-same_level,940GZZLUHGD-1000111-A-LON-6,940GZZLUHGD-1000111-Bus-4,1,1
940GZZLUHGD-1000111-BookH-5-940GZZLUHGD-1000111-MetEB-1-lift-940GZZLUHGD-Lift-1,940GZZLUHGD-1000111-BookH-5,940GZZLUHGD-1000111-MetEB-1,5,1
940GZZLUHGD-1000111-BookH-5-940GZZLUHGD-1000111-MetWB-2-lift-940GZZLUHGD-Lift-2,940GZZLUHGD-1000111-BookH-5,940GZZLUHGD-1000111-MetWB-2,5,1
940GZZLUHGD-1000111-BookH-5-940GZZLUHGD-Outside-same_level,940GZZLUHGD-1000111-BookH-5,940GZZLUHGD-Outside,1,1
940GZZLUHGD-1000111-MetEB-1-940GZZLUHGD-Plat02-EB-metropolitan|piccadilly-same_level,940GZZLUHGD-1000111-MetEB-1,940GZZLUHGD-Plat02-EB-metropolitan|piccadilly,1,1
940GZZLUHGD-1000111-MetWB-2-940GZZLUHGD-Plat01-WB-metropolitan|piccadilly-same_level,940GZZLUHGD-1000111-MetWB-2,940GZZLUHGD-Plat01-WB-metropolitan|piccadilly,1,1
940GZZLUHGR-1000099-A-NW-4-940GZZLUHGR-1000099-BookH-8-ramp,940GZZLUHGR-1000099-A-NW-4,940GZZLUHGR-1000099-BookH-8,1,1
940GZZLUHGR-1000099-A-NW-4-940GZZLUHGR-1000099-BusJK-1-same_level,940GZZLUHGR-1000099-A-NW-4,940GZZLUHGR-1000099-BusJK-1,1,1
940GZZLUHGR-1000099-B-NE-5-940GZZLUHGR-1000099-BookH-8-ramp,940GZZLUHGR-1000099-B-NE-5,940GZZLUHGR-1000099-BookH-8,1,1
940GZZLUHGR-1000099-B-NE-5-940GZZLUHGR-1000099-BusJK-1-same_level,940GZZLUHGR-1000099-B-NE-5,940GZZLUHGR-1000099-BusJK-1,1,1
940GZZLUHGR-1000099-BookH-8-940GZZLUHGR-1000099-B-SE-7-ramp,940GZZLUHGR-1000099-BookH-8,940GZZLUHGR-1000099-B-SE-7,1,1
940GZZLUHGR-1000099-BookH-8-940GZZLUHGR-1000099-B-SW-6-ramp,940GZZLUHGR-1000099-BookH-8,940GZZLUHGR-1000099-B-SW-6,1,1
940GZZLUHGR-1000099-B-SE-7-940GZZLUHGR-1000099-BusN-3-same_level,940GZZLUHGR-1000099-B-SE-7,940GZZLUHGR-1000099-BusN-3,1,1
940GZZLUHGR-1000099-B-SW-6-940GZZLUHGR-1000099-BusA-9-same_level,940GZZLUHGR-1000099-B-SW-6,940GZZLUHGR-1000099-BusA-9,1,1
940GZZLUHGR-1000099-BusA-9-940GZZLUHGR-1000099-BusJK-1-same_level,940GZZLUHGR-1000099-BusA-9,940GZZLUHGR-1000099-BusJK-1,1,1
940GZZLUHGR-1000099-BusA-9-940GZZLUHGR-1000099-BusN-3-same_level,940GZZLUHGR-1000099-BusA-9,940GZZLUHGR-1000099-BusN-3,1,1
940GZZLUHGR-1000099-BusJK-1-940GZZLUHGR-1000099-BusN-3-same_level,940GZZLUHGR-1000099-BusJK-1,940GZZLUHGR-1000099-BusN-3,1,1
940GZZLUHGT-1000109-A-CAR-4-940GZZLUHGT-1000109-Bus-1-same_level,940GZZLUHGT-1000109-A-CAR-4,940GZZLUHGT-1000109-Bus-1,1,1
940GZZLUHGT-1000109-B-ARC-3-940GZZLUHGT-1000109-Bus-1-same_level,940GZZLUHGT-1000109-B-ARC-3,940GZZLUHGT-1000109-Bus-1,1,1
940GZZLUHLT-1000095-A-NEW-4-940GZZLUHLT-1000095-BookH-3-same_level,940GZZLUHLT-1000095-A-NEW-4,940GZZLUHLT-1000095-BookH-3,1,1
940GZZLUHLT-1000095-A-NEW-4-940GZZLUHLT-1000095-Bus-6-same_level,940GZZLUHLT-1000095-A-NEW-4,940GZZLUHLT-1000095-Bus-6,1,1
940GZZLUHLT-1000095-BookH-3-940GZZLUHLT-1000095-LAND-7-lift-940GZZLUHLT-Lift-3,940GZZLUHLT-1000095-BookH-3,940GZZLUHLT-1000095-LAND-7,5,1
940GZZLUHLT-1000095-BookH-3-940GZZLUHLT-Outside-same_level,940GZZLUHLT-1000095-BookH-3,940GZZLUHLT-Outside,1,1
940GZZLUHLT-1000095-Cen23-1-940GZZLUHLT-Plat02-WB-central-same_level,940GZZLUHLT-1000095-Cen23-1,940GZZLUHLT-Plat02-WB-central,1,1
940GZZLUHLT-1000095-Cen23-1-940GZZLUHLT-Plat03-WB-central-same_level,940GZZLUHLT-1000095-Cen23-1,940GZZLUHLT-Plat03-WB-central,1,1
940GZZLUHLT-1000095-Cent1-2-940GZZLUHLT-Plat01-WB-central-same_level,940GZZLUHLT-1000095-Cent1-2,940GZZLUHLT-Plat01-WB-central,1,1
940GZZLUHLT-1000095-LAND-7-940GZZLUHLT-1000095-Cen23-1-lift-940GZZLUHLT-Lift-2,940GZZLUHLT-1000095-LAND-7,940GZZLUHLT-1000095-Cen23-1,5,1
940GZZLUHLT-1000095-LAND-7-940GZZLUHLT-1000095-Cent1-2-lift-940GZZLUHLT-Lift-1,940GZZLUHLT-1000095-LAND-7,940GZZLUHLT-1000095-Cent1-2,5,1
940GZZLUHLT-Plat02-WB-central-940GZZLUHLT-Plat03-WB-central-same_level,940GZZLUHLT-Plat02-WB-central,940GZZLUHLT-Plat03-WB-central,1,1
940GZZLUHNX-1000103-A-HAT-3-940GZZLUHNX-1000103-BookH-5-same_level,940GZZLUHNX-1000103-A-HAT-3,940GZZLUHNX-1000103-BookH-5,1,1
940GZZLUHNX-1000103-A-HAT-3-940GZZLUHNX-1000103-Bus-1-same_level,940GZZLUHNX-1000103-A-HAT-3,940GZZLUHNX-1000103-Bus-1,1,1
940GZZLUHNX-1000103-B-GRE-2-940GZZLUHNX-1000103-BookH-5-same_level,940GZZLUHNX-1000103-B-GRE-2,940GZZLUHNX-1000103-BookH-5,1,1
940GZZLUHNX-1000103-B-GRE-2-940GZZLUHNX-1000103-Bus-1-same_level,940GZZLUHNX-1000103-B-GRE-2,940GZZLUHNX-1000103-Bus-1,1,1
940GZZLUHPC-1000119-A-K-N-5-940GZZLUHPC-1000119-Bus E-11-same_level,940GZZLUHPC-1000119-A-K-N-5,940GZZLUHPC-1000119-Bus E-11,1,1
940GZZLUHPC-1000119-A-K-N-5-940GZZLUHPC-1000119-Bus G-15-same_level,940GZZLUHPC-1000119-A-K-N-5,940GZZLUHPC-1000119-Bus G-15,1,1
940GZZLUHPC-1000119-A-K-N-5-940GZZLUHPC-1000119-Bus N-3-same_level,940GZZLUHPC-1000119-A-K-N-5,940GZZLUHPC-1000119-Bus N-3,1,1
940GZZLUHPC-1000119-A-K-N-5-940GZZLUHPC-1000119-Bus P-14-same_level,940GZZLUHPC-1000119-A-K-N-5,940GZZLUHPC-1000119-Bus P-14,1,1
940GZZLUHPC-1000119-B-HYD-4-940GZZLUHPC-1000119-BookH-9-ramp,940GZZLUHPC-1000119-B-HYD-4,940GZZLUHPC-1000119-BookH-9,1,1
940GZZLUHPC-1000119-B-HYD-4-940GZZLUHPC-1000119-Bus N-3-same_level,940GZZLUHPC-1000119-B-HYD-4,940GZZLUHPC-1000119-Bus N-3,1,1
940GZZLUHPC-1000119-B-HYD-4-940GZZLUHPC-1000119-Bus P-14-same_level,940GZZLUHPC-1000119-B-HYD-4,940GZZLUHPC-1000119-Bus P-14,1,1
940GZZLUHPC-1000119-BookH-9-940GZZLUHPC-1000119-E-K-S-6-ramp,940GZZLUHPC-1000119-BookH-9,940GZZLUHPC-1000119-E-K-S-6,1,1
940GZZLUHPC-1000119-BookH-9-940GZZLUHPC-1000119-G-K-N-10-ramp,940GZZLUHPC-1000119-BookH-9,940GZZLUHPC-1000119-G-K-N-10,1,1
940GZZLUHPC-1000119-Bus E-11-940GZZLUHPC-1000119-Bus G-15-same_level,940GZZLUHPC-1000119-Bus E-11,940GZZLUHPC-1000119-Bus G-15,1,1
940GZZLUHPC-1000119-Bus E-11-940GZZLUHPC-1000119-Bus N-3-same_level,940GZZLUHPC-1000119-Bus E-11,940GZZLUHPC-1000119-Bus N-3,1,1
940GZZLUHPC-1000119-Bus E-11-940GZZLUHPC-1000119-Bus P-14-same_level,940GZZLUHPC-1000119-Bus E-11,940GZZLUHPC-1000119-Bus P-14,1,1
940GZZLUHPC-1000119-Bus E-11-940GZZLUHPC-1000119-Bus W-1-same_level,940GZZLUHPC-1000119-Bus E-11,940GZZLUHPC-1000119-Bus W-1,1,1
940GZZLUHPC-1000119-Bus E-11-940GZZLUHPC-1000119-E-K-S-6-same_level,940GZZLUHPC-1000119-Bus E-11,940GZZLUHPC-1000119-E-K-S-6,1,1
940GZZLUHPC-1000119-Bus E-11-940GZZLUHPC-1000119-G-K-N-10-same_level,940GZZLUHPC-1000119-Bus E-11,940GZZLUHPC-1000119-G-K-N-10,1,1
940GZZLUHPC-1000119-Bus G-15-940GZZLUHPC-1000119-Bus N-3-same_level,940GZZLUHPC-1000119-Bus G-15,940GZZLUHPC-1000119-Bus N-3,1,1
940GZZLUHPC-1000119-Bus G-15-940GZZLUHPC-1000119-Bus P-14-same_level,940GZZLUHPC-1000119-Bus G-15,940GZZLUHPC-1000119-Bus P-14,1,1
940GZZLUHPC-1000119-Bus G-15-940GZZLUHPC-1000119-Bus W-1-same_level,940GZZLUHPC-1000119-Bus G-15,940GZZLUHPC-1000119-Bus W-1,1,1
940GZZLUHPC-1000119-Bus G-15-940GZZLUHPC-1000119-E-K-S-6-same_level,940GZZLUHPC-1000119-Bus G-15,940GZZLUHPC-1000119-E-K-S-6,1,1
940GZZLUHPC-1000119-Bus G-15-940GZZLUHPC-1000119-G-K-N-10-same_level,940GZZLUHPC-1000119-Bus G-15,940GZZLUHPC-1000119-G-K-N-10,1,1
940GZZLUHPC-1000119-Bus N-3-940GZZLUHPC-1000119-Bus P-14-same_level,940GZZLUHPC-1000119-Bus N-3,940GZZLUHPC-1000119-Bus P-14,1,1
940GZZLUHPC-1000119-Bus N-3-940GZZLUHPC-1000119-Bus W-1-same_level,940GZZLUHPC-1000119-Bus N-3,940GZZLUHPC-1000119-Bus W-1,1,1
940GZZLUHPC-1000119-Bus N-3-940GZZLUHPC-1000119-C-APS-7-same_level,940GZZLUHPC-1000119-Bus N-3,940GZZLUHPC-1000119-C-APS-7,1,1
940GZZLUHPC-1000119-Bus N-3-940GZZLUHPC-1000119-D-GRO-8-same_level,940GZZLUHPC-1000119-Bus N-3,940GZZLUHPC-1000119-D-GRO-8,1,1
940GZZLUHPC-1000119-Bus N-3-940GZZLUHPC-1000119-E-K-S-6-same_level,940GZZLUHPC-1000119-Bus N-3,940GZZLUHPC-1000119-E-K-S-6,1,1
940GZZLUHPC-1000119-Bus N-3-940GZZLUHPC-1000119-G-K-N-10-same_level,940GZZLUHPC-1000119-Bus N-3,940GZZLUHPC-1000119-G-K-N-10,1,1
940GZZLUHPC-1000119-Bus P-14-940GZZLUHPC-1000119-Bus W-1-same_level,940GZZLUHPC-1000119-Bus P-14,940GZZLUHPC-1000119-Bus W-1,1,1
940GZZLUHPC-1000119-Bus P-14-940GZZLUHPC-1000119-C-APS-7-same_level,940GZZLUHPC-1000119-Bus P-14,940GZZLUHPC-1000119-C-APS-7,1,1
940GZZLUHPC-1000119-Bus P-14-940GZZLUHPC-1000119-D-GRO-8-same_level,940GZZLUHPC-1000119-Bus P-14,940GZZLUHPC-1000119-D-GRO-8,1,1
940GZZLUHPC-1000119-Bus P-14-940GZZLUHPC-1000119-E-K-S-6-same_level,940GZZLUHPC-1000119-Bus P-14,940GZZLUHPC-1000119-E-K-S-6,1,1
940GZZLUHPC-1000119-Bus P-14-940GZZLUHPC-1000119-G-K-N-10-same_level,940GZZLUHPC-1000119-Bus P-14,940GZZLUHPC-1000119-G-K-N-10,1,1
940GZZLUHPC-1000119-Bus W-1-940GZZLUHPC-1000119-D-GRO-8-same_level,940GZZLUHPC-1000119-Bus W-1,940GZZLUHPC-1000119-D-GRO-8,1,1
940GZZLUHPC-1000119-Bus W-1-940GZZLUHPC-1000119-E-K-S-6-same_level,940GZZLUHPC-1000119-Bus W-1,940GZZLUHPC-1000119-E-K-S-6,1,1
940GZZLUHPC-1000119-Picca-2-940GZZLUHPC-1000119-PicEB-12-same_level,940GZZLUHPC-1000119-Picca-2,940GZZLUHPC-1000119-PicEB-12,1,1
940GZZLUHPK-1000113-A-HOL-3-940GZZLUHPK-1000113-BookH-5-ramp,940GZZLUHPK-1000113-A-HOL-3,940GZZLUHPK-1000113-BookH-5,1,1
940GZZLUHPK-1000113-A-HOL-3-940GZZLUHPK-1000113-Bus-1-same_level,940GZZLUHPK-1000113-A-HOL-3,940GZZLUHPK-1000113-Bus-1,1,1
940GZZLUHPK-1000113-B-LAN-2-940GZZLUHPK-1000113-Bus-1-same_level,940GZZLUHPK-1000113-B-LAN-2,940GZZLUHPK-1000113-Bus-1,1,1
940GZZLUHPK-1000113-Centr-4-940GZZLUHPK-1000113-CenWB-8-same_level,940GZZLUHPK-1000113-Centr-4,940GZZLUHPK-1000113-CenWB-8,1,1
940GZZLUHSK-1000110-A-KEN-4-940GZZLUHSK-1000110-BookH-5-same_level,940GZZLUHSK-1000110-A-KEN-4,940GZZLUHSK-1000110-BookH-5,1,1
940GZZLUHSK-1000110-A-KEN-4-940GZZLUHSK-1000110-Bus-1-same_level,940GZZLUHSK-1000110-A-KEN-4,940GZZLUHSK-1000110-Bus-1,1,1
940GZZLUHTD-1000098-A-HAM-2-940GZZLUHTD-1000098-Bus-1-same_level,940GZZLUHTD-1000098-A-HAM-2,940GZZLUHTD-1000098-Bus-1,1,1
940GZZLUHTD-1000098-B-HEA-3-940GZZLUHTD-1000098-Bus-1-same_level,940GZZLUHTD-1000098-B-HEA-3,940GZZLUHTD-1000098-Bus-1,1,1
940GZZLUHTD-1000098-NorSB-8-940GZZLUHTD-1000098-North-4-same_level,940GZZLUHTD-1000098-NorSB-8,940GZZLUHTD-1000098-North-4,1,1
940GZZLUHWC-1000116-A-LAM-4-940GZZLUHWC-1000116-BookH-5-same_level,940GZZLUHWC-1000116-A-LAM-4,940GZZLUHWC-1000116-BookH-5,1,1
940GZZLUHWC-1000116-A-LAM-4-940GZZLUHWC-1000116-Bus-1-same_level,940GZZLUHWC-1000116-A-LAM-4,940GZZLUHWC-1000116-Bus-1,1,1
940GZZLUHWE-1000117-A-K-E-4-940GZZLUHWE-1000117-BookH-6-same_level,940GZZLUHWE-1000117-A-K-E-4,940GZZLUHWE-1000117-BookH-6,1,1
940GZZLUHWE-1000117-A-K-E-4-940GZZLUHWE-1000117-Bus-3-same_level,940GZZLUHWE-1000117-A-K-E-4,940GZZLUHWE-1000117-Bus-3,1,1
940GZZLUHWE-1000117-BookH-6-940GZZLUHWE-1000117-PicEB-1-lift-940GZZLUHWE-Lift-1,940GZZLUHWE-1000117-BookH-6,940GZZLUHWE-1000117-PicEB-1,5,1
940GZZLUHWE-1000117-BookH-6-940GZZLUHWE-1000117-PicWB-2-lift-940GZZLUHWE-Lift-2,940GZZLUHWE-1000117-BookH-6,940GZZLUHWE-1000117-PicWB-2,5,1
940GZZLUHWE-1000117-BookH-6-940GZZLUHWE-Outside-same_level,940GZZLUHWE-1000117-BookH-6,940GZZLUHWE-Outside,1,1
940GZZLUHWE-1000117-PicEB-1-940GZZLUHWE-Plat02-EB-piccadilly-same_level,940GZZLUHWE-1000117-PicEB-1,940GZZLUHWE-Plat02-EB-piccadilly,1,1
940GZZLUHWE-1000117-PicWB-2-940GZZLUHWE-Plat01-WB-piccadilly-same_level,940GZZLUHWE-1000117-PicWB-2,940GZZLUHWE-Plat01-WB-piccadilly,1,1
940GZZLUHWT-1000118-A-BAT-4-940GZZLUHWT-1000118-BookH-5-same_level,940GZZLUHWT-1000118-A-BAT-4,940GZZLUHWT-1000118-BookH-5,1,1
940GZZLUHWT-1000118-A-BAT-4-940GZZLUHWT-1000118-Bus-2-same_level,940GZZLUHWT-1000118-A-BAT-4,940GZZLUHWT-1000118-Bus-2,1,1
940GZZLUHWT-1000118-BookH-5-940GZZLUHWT-1000118-Picca-1-lift-940GZZLUHWT-Lift-1,940GZZLUHWT-1000118-BookH-5,940GZZLUHWT-1000118-Picca-1,5,1
940GZZLUHWT-1000118-BookH-5-940GZZLUHWT-Outside-same_level,940GZZLUHWT-1000118-BookH-5,940GZZLUHWT-Outside,1,1
940GZZLUHWT-1000118-Picca-1-940GZZLUHWT-Plat01-WB-piccadilly-same_level,940GZZLUHWT-1000118-Picca-1,940GZZLUHWT-Plat01-WB-piccadilly,1,1
940GZZLUHWT-1000118-Picca-1-940GZZLUHWT-Plat02-EB-piccadilly-same_level,940GZZLUHWT-1000118-Picca-1,940GZZLUHWT-Plat02-EB-piccadilly,1,1
940GZZLUHWT-Plat01-WB-piccadilly-940GZZLUHWT-Plat02-EB-piccadilly-same_level,940GZZLUHWT-Plat01-WB-piccadilly,940GZZLUHWT-Plat02-EB-piccadilly,1,1
940GZZLUHWY-1000114-A-HOL-4-940GZZLUHWY-1000114-Bus-1-same_level,940GZZLUHWY-1000114-A-HOL-4,940GZZLUHWY-1000114-Bus-1,1,1
940GZZLUICK-1000120-A-GLO-4-940GZZLUICK-1000120-BookH-5-same_level,940GZZLUICK-1000120-A-GLO-4,940GZZLUICK-1000120-BookH-5,1,1
940GZZLUICK-1000120-A-GLO-4-940GZZLUICK-1000120-Bus-1-same_level,940GZZLUICK-1000120-A-GLO-4,940GZZLUICK-1000120-Bus-1,1,1
940GZZLUICK-1000120-A-GLO-4-940GZZLUICK-1000120-BusC-6-same_level,940GZZLUICK-1000120-A-GLO-4,940GZZLUICK-1000120-BusC-6,1,1
940GZZLUICK-1000120-A-GLO-4-940GZZLUICK-Outside-same_level,940GZZLUICK-1000120-A-GLO-4,940GZZLUICK-Outside,1,1
940GZZLUICK-1000120-BookH-5-940GZZLUICK-1000120-MetEB-2-lift-940GZZLUICK-Lift-1,940GZZLUICK-1000120-BookH-5,940GZZLUICK-1000120-MetEB-2,5,1
940GZZLUICK-1000120-BookH-5-940GZZLUICK-1000120-MetWB-3-lift-940GZZLUICK-Lift-2,940GZZLUICK-1000120-BookH-5,940GZZLUICK-1000120-MetWB-3,5,1
940GZZLUICK-1000120-Bus-1-940GZZLUICK-1000120-BusC-6-same_level,940GZZLUICK-1000120-Bus-1,940GZZLUICK-1000120-BusC-6,1,1
940GZZLUICK-Plat01-WB-metropolitan|piccadilly-940GZZLUICK-1000120-MetWB-3-same_level,940GZZLUICK-Plat01-WB-metropolitan|piccadilly,940GZZLUICK-1000120-MetWB-3,1,1
940GZZLUICK-Plat02-EB-metropolitan|piccadilly-940GZZLUICK-1000120-MetEB-2-same_level,940GZZLUICK-Plat02-EB-metropolitan|piccadilly,940GZZLUICK-1000120-MetEB-2,1,1
940GZZLUKBN-1000126-A-SHO-2-940GZZLUKBN-1000126-BookH-4-same_level,940GZZLUKBN-1000126-A-SHO-2,940GZZLUKBN-1000126-BookH-4,1,1
940GZZLUKBN-1000126-A-SHO-2-940GZZLUKBN-1000126-Bus-3-same_level,940GZZLUKBN-1000126-A-SHO-2,940GZZLUKBN-1000126-Bus-3,1,1
940GZZLUKBN-1000126-BookH-4-940GZZLUKBN-1000126-Jubil-1-lift-940GZZLUKBN-Lift-1,940GZZLUKBN-1000126-BookH-4,940GZZLUKBN-1000126-Jubil-1,5,1
940GZZLUKBN-1000126-BookH-4-940GZZLUKBN-1000126-JubNB-6-lift-940GZZLUKBN-Lift-1,940GZZLUKBN-1000126-BookH-4,940GZZLUKBN-1000126-JubNB-6,5,1
940GZZLUKBN-1000126-BookH-4-940GZZLUKBN-Outside-same_level,940GZZLUKBN-1000126-BookH-4,940GZZLUKBN-Outside,1,1
940GZZLUKBN-1000126-Jubil-1-940GZZLUKBN-1000126-JubNB-6-same_level,940GZZLUKBN-1000126-Jubil-1,940GZZLUKBN-1000126-JubNB-6,1,1
940GZZLUKBN-1000126-Jubil-1-940GZZLUKBN-Plat01-NB-jubilee-same_level,940GZZLUKBN-1000126-Jubil-1,940GZZLUKBN-Plat01-NB-jubilee,1,1
940GZZLUKBN-1000126-Jubil-1-940GZZLUKBN-Plat02-SB-jubilee-same_level,940GZZLUKBN-1000126-Jubil-1,940GZZLUKBN-Plat02-SB-jubilee,1,1
940GZZLUKBN-1000126-JubNB-6-940GZZLUKBN-Plat01-NB-jubilee-same_level,940GZZLUKBN-1000126-JubNB-6,940GZZLUKBN-Plat01-NB-jubilee,1,1
940GZZLUKBN-1000126-JubNB-6-940GZZLUKBN-Plat02-SB-jubilee-same_level,940GZZLUKBN-1000126-JubNB-6,940GZZLUKBN-Plat02-SB-jubilee,1,1
940GZZLUKBN-Plat01-NB-jubilee-940GZZLUKBN-Plat02-SB-jubilee-same_level,940GZZLUKBN-Plat01-NB-jubilee,940GZZLUKBN-Plat02-SB-jubilee,1,1
940GZZLUKBY-1000128-A-KIN-5-940GZZLUKBY-1000128-BookH-4-same_level,940GZZLUKBY-1000128-A-KIN-5,940GZZLUKBY-1000128-BookH-4,1,1
940GZZLUKBY-1000128-A-KIN-5-940GZZLUKBY-1000128-Bus-3-same_level,940GZZLUKBY-1000128-A-KIN-5,940GZZLUKBY-1000128-Bus-3,1,1
940GZZLUKBY-1000128-BookH-4-940GZZLUKBY-1000128-JubNB-1-lift-940GZZLUKBY-Lift-1,940GZZLUKBY-1000128-BookH-4,940GZZLUKBY-1000128-JubNB-1,5,1
940GZZLUKBY-1000128-BookH-4-940GZZLUKBY-1000128-JubSB-2-lift-940GZZLUKBY-Lift-2,940GZZLUKBY-1000128-BookH-4,940GZZLUKBY-1000128-JubSB-2,5,1
940GZZLUKBY-1000128-BookH-4-940GZZLUKBY-Outside-same_level,940GZZLUKBY-1000128-BookH-4,940GZZLUKBY-Outside,1,1
940GZZLUKBY-1000128-JubNB-1-940GZZLUKBY-Plat01-NB-jubilee-same_level,940GZZLUKBY-1000128-JubNB-1,940GZZLUKBY-Plat01-NB-jubilee,1,1
940GZZLUKBY-1000128-JubSB-2-940GZZLUKBY-Plat02-SB-jubilee-same_level,940GZZLUKBY-1000128-JubSB-2,940GZZLUKBY-Plat02-SB-jubilee,1,1
940GZZLUKNB-1000130-A-BRO-7-940GZZLUKNB-1000130-BSS-13-same_level,940GZZLUKNB-1000130-A-BRO-7,940GZZLUKNB-1000130-BSS-13,1,1
940GZZLUKNB-1000130-A-BRO-7-940GZZLUKNB-1000130-BUSC-3-same_level,940GZZLUKNB-1000130-A-BRO-7,940GZZLUKNB-1000130-BUSC-3,1,1
940GZZLUKNB-1000130-B-K-N-4-940GZZLUKNB-1000130-BSS-13-same_level,940GZZLUKNB-1000130-B-K-N-4,940GZZLUKNB-1000130-BSS-13,1,1
940GZZLUKNB-1000130-B-K-N-4-940GZZLUKNB-1000130-BUSC-3-same_level,940GZZLUKNB-1000130-B-K-N-4,940GZZLUKNB-1000130-BUSC-3,1,1
940GZZLUKNB-1000130-BSS-13-940GZZLUKNB-1000130-C-K-S-5-same_level,940GZZLUKNB-1000130-BSS-13,940GZZLUKNB-1000130-C-K-S-5,1,1
940GZZLUKNB-1000130-BUSC-3-940GZZLUKNB-1000130-C-K-S-5-same_level,940GZZLUKNB-1000130-BUSC-3,940GZZLUKNB-1000130-C-K-S-5,1,1
940GZZLUKNB-1000130-Picca-2-940GZZLUKNB-1000130-PicWB-6-same_level,940GZZLUKNB-1000130-Picca-2,940GZZLUKNB-1000130-PicWB-6,1,1
940GZZLUKNG-1000121-A-KEN-4-940GZZLUKNG-1000121-BookH-5-same_level,940GZZLUKNG-1000121-A-KEN-4,940GZZLUKNG-1000121-BookH-5,1,1
940GZZLUKNG-1000121-A-KEN-4-940GZZLUKNG-1000121-Bus-1-same_level,940GZZLUKNG-1000121-A-KEN-4,940GZZLUKNG-1000121-Bus-1,1,1
940GZZLUKNG-1000121-BookH-5-940GZZLUKNG-1000121-C-BRA-7-same_level,940GZZLUKNG-1000121-BookH-5,940GZZLUKNG-1000121-C-BRA-7,1,1
940GZZLUKNG-1000121-Bus-1-940GZZLUKNG-1000121-C-BRA-7-same_level,940GZZLUKNG-1000121-Bus-1,940GZZLUKNG-1000121-C-BRA-7,1,1
940GZZLUKNG-Plat01-NB-northern-940GZZLUKNG-Plat03-NB-northern-same_level,940GZZLUKNG-Plat01-NB-northern,940GZZLUKNG-Plat03-NB-northern,1,1
940GZZLUKNG-Plat02-SB-northern-940GZZLUKNG-Plat04-SB-northern-same_level,940GZZLUKNG-Plat02-SB-northern,940GZZLUKNG-Plat04-SB-northern,1,1
940GZZLUKPK-1000127-A-CAM-4-940GZZLUKPK-1000127-BookH-5-same_level,940GZZLUKPK-1000127-A-CAM-4,940GZZLUKPK-1000127-BookH-5,1,1
940GZZLUKPK-1000127-A-CAM-4-940GZZLUKPK-1000127-Bus-1-same_level,940GZZLUKPK-1000127-A-CAM-4,940GZZLUKPK-1000127-Bus-1,1,1
